timestamp,usd_hashprice,btc_hashprice
6/23/20,80.25,0.0083258
6/22/20,77.87,0.00821358
6/21/20,76.74,0.00820857
6/20/20,77.42,0.0083234
6/19/20,78.81,0.0084505
6/18/20,78.76,0.0083733
6/17/20,79.61,0.00843116
6/16/20,87.61,0.00922838
6/15/20,86.51,0.00935745
6/14/20,87.71,0.0093255
6/13/20,88.36,0.00937209
6/12/20,88.85,0.00943993
6/11/20,91.77,0.00951586
6/10/20,92.6,0.00946046
6/9/20,92.31,0.00950396
6/8/20,92.15,0.00947626
6/7/20,90.23,0.00937895
6/6/20,91.5,0.00949582
6/5/20,94.21,0.00967076
6/4/20,91.04,0.00938325
6/3/20,88.08,0.00922186
6/2/20,90.51,0.00916252
6/1/20,85.94,0.00896615
5/31/20,84.45,0.00884389
5/30/20,86.59,0.00910874
5/29/20,87.2,0.00922345
5/28/20,84.58,0.00907522
5/27/20,82.24,0.00911121
5/26/20,82.04,0.00925943
5/25/20,81.23,0.00921002
5/24/20,85.01,0.00931643
5/23/20,91.9,0.00998105
5/22/20,94.4,0.01034494
5/21/20,96.72,0.01042223
5/20/20,100.59,0.01040153
5/19/20,93,0.00961628
5/18/20,88.65,0.00912042
5/17/20,85.41,0.00887391
5/16/20,86.4,0.00918817
5/15/20,89.77,0.00942593
5/14/20,87.09,0.00909259
5/13/20,80.03,0.00884684
5/12/20,76.36,0.00870235
5/11/20,127.2,0.01459356
5/10/20,140.86,0.01621197
5/9/20,161.22,0.01657146
5/8/20,163.25,0.01644749
5/7/20,154.36,0.01626388
5/6/20,147.98,0.01615194
5/5/20,144.77,0.01621092
5/4/20,142.4,0.01623251
5/3/20,145.71,0.01622431
5/2/20,146.37,0.01649365
5/1/20,147.75,0.01682139
4/30/20,146.33,0.01645448
4/29/20,132.19,0.01603142
4/28/20,123.68,0.01599978
4/27/20,123.17,0.01596496
4/26/20,121.43,0.01597432
4/25/20,121.25,0.0160723
4/24/20,121.16,0.01610974
4/23/20,117.2,0.01606605
4/22/20,111.61,0.01594297
4/21/20,112.3,0.01635123
4/20/20,121.62,0.01724004
4/19/20,123.65,0.01724227
4/18/20,123.89,0.01731273
4/17/20,122.71,0.01734653
4/16/20,119.75,0.01732416
4/15/20,117.7,0.01730427
4/14/20,118.59,0.01722646
4/13/20,116.25,0.0172181
4/12/20,119.5,0.01719965
4/11/20,118.4,0.01723005
4/10/20,120.53,0.01727687
4/9/20,126.42,0.01730513
4/8/20,129.02,0.01766602
4/7/20,133.93,0.01830044
4/6/20,129.22,0.01822515
4/5/20,123.72,0.01820048
4/4/20,124,0.01830574
4/3/20,124.9,0.01832686
4/2/20,123.19,0.01831746
4/1/20,115.69,0.01834001
3/31/20,118.31,0.01833601
3/30/20,114.73,0.0182898
3/29/20,111.98,0.01833442
3/28/20,114.78,0.01843379
3/27/20,123.75,0.01848843
3/26/20,122.23,0.01832001
3/25/20,104.06,0.01562
3/24/20,104.36,0.01568625
3/23/20,95.25,0.01559569
3/22/20,95.63,0.01556939
3/21/20,98.12,0.01590073
3/20/20,102.04,0.01604103
3/19/20,91.68,0.01591603
3/18/20,83.55,0.01580347
3/17/20,84.22,0.01584821
3/16/20,78.23,0.01568635
3/15/20,82.98,0.01566785
3/14/20,85.87,0.01586732
3/13/20,84.12,0.01585147
3/12/20,103.72,0.01555724
3/11/20,121.31,0.01545439
3/10/20,122.63,0.0154295
3/9/20,124.83,0.01583312
3/8/20,140.32,0.01637157
3/7/20,148.8,0.01643331
3/6/20,149.69,0.01645284
3/5/20,148.07,0.01641464
3/4/20,144,0.01643406
3/3/20,144.64,0.01645273
3/2/20,143.2,0.01637162
3/1/20,140.13,0.01637503
2/29/20,142.72,0.01642898
2/28/20,143.2,0.01646221
2/27/20,145.1,0.01649476
2/26/20,148.97,0.01649076
2/25/20,155.89,0.01642482
2/24/20,159.09,0.01634096
2/23/20,161.25,0.01633531
2/22/20,158.08,0.01636166
2/21/20,158.88,0.01639601
2/20/20,157.79,0.01646555
2/19/20,166.47,0.0164811
2/18/20,161.2,0.01637202
2/17/20,159.26,0.01638309
2/16/20,162.44,0.01639725
2/15/20,167.27,0.01648708
2/14/20,168.8,0.01644896
2/13/20,170.1,0.01653387
2/12/20,170.44,0.01647725
2/11/20,164.52,0.01652377
2/10/20,163.14,0.01644277
2/9/20,165.86,0.01645257
2/8/20,162.03,0.01651115
2/7/20,161.79,0.01654871
2/6/20,159.68,0.01648006
2/5/20,154.93,0.01647925
2/4/20,151.48,0.01645887
2/3/20,153.26,0.01642432
2/2/20,153.99,0.01642022
2/1/20,154.01,0.01643017
